,USD,GBP,JPY,AUD,CAD,EUR
1987-09-08,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-09,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-10,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-11,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-14,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-15,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-16,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-17,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-18,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-21,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-22,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-23,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-24,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-25,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-28,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-29,7.22,9.62,2.5,11.7,9.57,3.71
1987-09-30,7.22,9.62,2.5,11.7,9.57,3.71
1987-10-01,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-02,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-05,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-06,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-07,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-08,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-09,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-12,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-13,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-14,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-15,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-16,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-19,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-20,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-21,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-22,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-23,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-26,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-27,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-28,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-29,7.29,9.62,2.5,11.99,8.26,3.74
1987-10-30,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-02,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-03,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-04,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-05,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-06,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-09,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-10,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-11,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-12,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-13,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-16,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-17,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-18,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-19,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-20,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-23,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-24,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-25,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-26,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-27,7.29,9.62,2.5,11.99,8.26,3.74
1987-11-30,7.29,9.62,2.5,11.99,8.26,3.74
1987-12-01,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-02,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-03,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-04,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-07,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-08,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-09,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-10,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-11,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-14,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-15,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-16,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-17,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-18,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-21,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-22,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-23,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-24,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-25,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-28,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-29,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-30,6.77,8.51,2.5,11.46,8.66,3.19
1987-12-31,6.77,8.51,2.5,11.46,8.66,3.19
1988-01-01,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-04,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-05,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-06,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-07,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-08,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-11,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-12,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-13,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-14,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-15,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-18,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-19,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-20,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-21,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-22,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-25,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-26,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-27,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-28,6.83,8.07,2.5,11.05,8.63,3.13
1988-01-29,6.83,8.07,2.5,11.05,8.63,3.13
1988-02-01,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-02,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-03,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-04,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-05,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-08,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-09,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-10,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-11,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-12,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-15,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-16,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-17,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-18,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-19,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-22,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-23,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-24,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-25,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-26,6.58,8.2,2.5,10.95,8.58,3.32
1988-02-29,6.58,8.2,2.5,10.95,8.58,3.32
1988-03-01,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-02,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-03,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-04,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-07,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-08,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-09,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-10,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-11,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-14,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-15,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-16,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-17,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-18,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-21,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-22,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-23,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-24,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-25,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-28,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-29,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-30,6.58,8.5,2.5,10.95,8.78,3.24
1988-03-31,6.58,8.5,2.5,10.95,8.78,3.24
1988-04-01,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-04,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-05,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-06,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-07,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-08,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-11,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-12,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-13,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-14,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-15,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-18,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-19,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-20,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-21,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-22,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-25,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-26,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-27,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-28,6.87,8.04,2.5,11.39,9.06,3.25
1988-04-29,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-02,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-03,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-04,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-05,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-06,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-09,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-10,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-11,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-12,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-13,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-16,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-17,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-18,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-19,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-20,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-23,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-24,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-25,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-26,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-27,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-30,6.87,8.04,2.5,11.39,9.06,3.25
1988-05-31,6.87,8.04,2.5,11.39,9.06,3.25
1988-06-01,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-02,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-03,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-06,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-07,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-08,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-09,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-10,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-13,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-14,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-15,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-16,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-17,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-20,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-21,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-22,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-23,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-24,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-27,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-28,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-29,7.51,6.88,2.5,13.1,9.44,3.74
1988-06-30,7.51,6.88,2.5,13.1,9.44,3.74
1988-07-01,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-04,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-05,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-06,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-07,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-08,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-11,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-12,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-13,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-14,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-15,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-18,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-19,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-20,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-21,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-22,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-25,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-26,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-27,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-28,7.75,9.21,2.5,13.08,9.53,4.44
1988-07-29,7.75,9.21,2.5,13.08,9.53,4.44
1988-08-01,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-02,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-03,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-04,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-05,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-08,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-09,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-10,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-11,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-12,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-15,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-16,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-17,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-18,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-19,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-22,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-23,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-24,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-25,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-26,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-29,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-30,8.01,10.26,2.5,13.32,10.03,4.74
1988-08-31,8.01,10.26,2.5,13.32,10.03,4.74
1988-09-01,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-02,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-05,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-06,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-07,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-08,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-09,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-12,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-13,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-14,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-15,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-16,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-19,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-20,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-21,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-22,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-23,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-26,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-27,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-28,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-29,8.19,10.6,2.5,13.64,10.54,4.7
1988-09-30,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-03,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-04,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-05,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-06,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-07,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-10,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-11,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-12,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-13,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-14,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-17,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-18,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-19,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-20,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-21,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-24,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-25,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-26,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-27,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-28,8.19,10.6,2.5,13.64,10.54,4.7
1988-10-31,8.19,10.6,2.5,13.64,10.54,4.7
1988-11-01,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-02,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-03,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-04,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-07,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-08,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-09,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-10,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-11,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-14,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-15,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-16,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-17,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-18,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-21,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-22,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-23,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-24,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-25,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-28,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-29,8.35,11.83,2.5,14.73,10.84,4.62
1988-11-30,8.35,11.83,2.5,14.73,10.84,4.62
1988-12-01,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-02,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-05,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-06,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-07,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-08,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-09,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-12,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-13,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-14,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-15,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-16,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-19,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-20,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-21,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-22,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-23,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-26,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-27,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-28,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-29,8.76,12.57,2.5,15.11,11.17,4.89
1988-12-30,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-02,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-03,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-04,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-05,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-06,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-09,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-10,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-11,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-12,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-13,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-16,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-17,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-18,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-19,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-20,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-23,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-24,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-25,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-26,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-27,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-30,8.76,12.57,2.5,15.11,11.17,4.89
1989-01-31,8.76,12.57,2.5,15.11,11.17,4.89
1989-02-01,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-02,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-03,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-06,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-07,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-08,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-09,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-10,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-13,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-14,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-15,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-16,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-17,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-20,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-21,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-22,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-23,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-24,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-27,9.36,12.51,2.5,16.54,11.7,5.94
1989-02-28,9.36,12.51,2.5,16.54,11.7,5.94
1989-03-01,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-02,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-03,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-06,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-07,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-08,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-09,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-10,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-13,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-14,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-15,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-16,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-17,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-20,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-21,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-22,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-23,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-24,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-27,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-28,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-29,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-30,9.85,12.58,2.5,17.25,12.4,5.61
1989-03-31,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-03,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-04,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-05,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-06,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-07,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-10,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-11,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-12,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-13,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-14,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-17,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-18,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-19,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-20,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-21,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-24,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-25,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-26,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-27,9.85,12.58,2.5,17.25,12.4,5.61
1989-04-28,9.85,12.58,2.5,17.25,12.4,5.61
1989-05-01,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-02,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-03,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-04,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-05,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-08,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-09,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-10,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-11,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-12,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-15,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-16,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-17,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-18,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-19,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-22,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-23,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-24,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-25,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-26,9.81,12.48,3.25,17.52,12.4,6.32
1989-05-29,9.81,12.48,3.25,17.52,12.4,6.32
